Algorithm,Problem,Run,Error_10K,Error_50K,Error_100K,Error_150K,Error_200K,Error_250K,Error_300K,Error_350K,Error_400K,Error_450K,Error_500K,Acceptance_FE_1e-8,Success_1e-8,FE_to_1e-01,Success_1e-01,FE_to_1e-03,Success_1e-03,FE_to_1e-05,Success_1e-05,FE_to_1e-08,Success_1e-08
PSO,F11,Run1,313.21136516888987,272.01555787212936,202.71207359251287,161.6597962144491,95.3223038350246,71.45844363742238,63.066517585836586,53.616616797526056,27.271049628132587,18.585418519741594,15.996734962440044,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F11,Run2,349.9089647682548,203.88085635991513,158.84926597595592,138.67793399253614,112.0612140994691,75.80185651966436,46.20642173996733,36.749085978210445,33.70262023667621,30.6861015569944,26.050457092584452,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F11,Run3,357.8465370966647,233.23343783743343,224.63288562071955,221.7088253775072,221.08924783177034,220.8320287530453,220.67026697575903,220.6510750168388,220.64464516259673,220.6400445121767,220.63790810103896,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F11,Run4,352.15046331054646,245.3719117344548,218.08719858685276,204.17401722405424,161.69935074173543,159.41780891343768,159.289191058933,159.24074858280494,159.18885017435616,159.16836727141867,159.1578707774958,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F11,Run5,462.00003041652894,342.2787422610947,328.8279434011453,327.81968997725056,327.4071121095886,327.3654924831761,327.36051996947236,327.3581053308506,327.0556999184749,327.0540671537609,327.0537246439925,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F17,Run1,27119.252113534174,17488.007635585313,15249.257665700425,14166.36705932823,14049.822430211876,14020.1230488725,14017.789243569197,14015.789711604384,14015.516479041635,14015.306576577994,13573.003340595335,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F17,Run2,16857.261995198984,8992.347730724205,8454.892150807262,8378.291128058978,8314.26046440177,8301.83724400723,8273.66173467108,8268.99376194335,8262.630020718849,8260.729795147066,8048.722338818109,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F17,Run3,23784.0742849926,17945.453144361767,16379.859211588691,16234.343770862197,16221.797991031932,14763.840479296572,14372.001853734631,14332.764277202356,11515.203713903938,2879.008815085307,2733.4723930464806,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F17,Run4,17503.87957934894,9859.445683004267,9730.826192539675,9453.74690343417,9434.287174484036,9420.925743461266,9419.47954318778,9395.516611168943,9394.383140166516,9391.718395199583,9390.217908119746,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F17,Run5,17270.451031830507,12297.599354730426,12051.505533483547,12022.117628871016,12004.002694104449,12000.739802299202,11999.18885499926,11997.493817226465,11996.59046496134,11995.602504667862,11995.130348135,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F23,Run1,20.241110305244945,16.475511215388636,15.441533483903328,14.125199742799452,14.098650572816211,13.473281584863017,13.333371180682875,13.333244877143173,13.001584755166661,13.000960552306296,12.937613270607883,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F23,Run2,23.895125685278018,21.61691631653943,20.779048755571864,20.607778904507782,20.607572739147273,19.212173397298784,19.212173397298784,19.212173397298784,19.212173397298784,18.92920066626901,18.687098796210677,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F23,Run3,23.216015290751074,20.259828582603433,19.653855861202643,18.095248732471873,18.073310575840864,17.291784091235755,16.694913475158117,16.694443377604316,16.694353295568874,15.741540407845832,14.411775066501292,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F23,Run4,23.87271720641108,20.268875299081216,17.59782322489741,16.23545101844175,15.309979345923182,15.309979345923182,15.309979345923182,15.309835402977967,15.309835402977967,15.25038928781494,15.248970037340882,nan,0,nan,0,nan,0,nan,0,nan,0
PSO,F23,Run5,24.50321962132962,19.34429242769501,18.943340095665363,17.982071986657687,16.51420855369973,16.51328165878354,16.36648690045284,15.88493990772686,15.88446344225946,15.883963541507043,15.883963541507043,nan,0,nan,0,nan,0,nan,0,nan,0
